"","ID","step","angle","time","lon","lat","tagtype","schedule","sex","age","altitude","t","date","m.state","m.year","ID2","year","x","y","min.step","Ordinal","residency.length","unique.site","residency.time","ID.site","states1"
"4595","PA-2020-33-2021",0.19,-3.1387529288039,2021-03-17 08:00:00,-77.8756714,40.6922607,"4g","Infrequent","m","juv",NA,"09:00","2021-03-17","PA","2020","PA-2020-33","2021",-77.8756714,40.6922607,0,76,11,4,41,"PA-2020-33-4-76",3
"4596","PA-2020-33-2021",0.08,-0.981805535227701,2021-03-22 14:00:00,-77.8767776,40.6907768,"4g","Infrequent","m","juv",NA,"15:00","2021-03-22","PA","2020","PA-2020-33","2021",-77.8767776,40.6907768,0,81,16,4,41,"PA-2020-33-4-81",3
"4597","PA-2020-33-2021",0.06,-2.53855419623941,2021-03-27 08:00:00,-77.8776703,40.6907272,"4g","Infrequent","m","juv",NA,"09:00","2021-03-27","PA","2020","PA-2020-33","2021",-77.8776703,40.6907272,0,86,21,4,41,"PA-2020-33-4-86",3
"4598","PA-2020-33-2021",0.1,-0.706331826552257,2021-04-01 14:00:00,-77.8770828,40.6910858,"4g","Infrequent","m","juv",NA,"15:00","2021-04-01","PA","2020","PA-2020-33","2021",-77.8770828,40.6910858,0,91,26,4,41,"PA-2020-33-4-91",3
"4599","PA-2020-33-2021",0.09,-2.07063632096023,2021-04-06 08:00:00,-77.8759308,40.6910591,"4g","Infrequent","m","juv",NA,"09:00","2021-04-06","PA","2020","PA-2020-33","2021",-77.8759308,40.6910591,0,96,31,4,41,"PA-2020-33-4-96",3
"4600","PA-2020-33-2021",1.63,-1.35575262414607,2021-04-11 14:00:00,-77.876442,40.6903954,"4g","Infrequent","m","juv",NA,"15:00","2021-04-11","PA","2020","PA-2020-33","2021",-77.876442,40.6903954,0,101,36,4,41,"PA-2020-33-4-101",3
"4601","PA-2020-33-2021",NA,NA,2021-04-16 08:00:00,-77.8947983,40.6949501,"4g","Infrequent","m","juv",NA,"09:00","2021-04-16","PA","2020","PA-2020-33","2021",-77.8947983,40.6949501,NA,106,41,4,41,"PA-2020-33-4-106",3
"662","QUE-2018-03-2019",2.75,NA,2019-01-06 22:00:00,-93.2642975,32.2248306,"4g","Infrequent","m","juv",NA,"22:00","2019-01-06","QUE","2018","QUE-2018-03","2019",-93.2642975,32.2248306,0,6,1,1,46,"QUE-2018-03-1-6",1
"663","QUE-2018-03-2019",0.14,1.16239495439102,2019-01-11 09:00:00,-93.2450943,32.2435188,"4g","Infrequent","m","juv",NA,"09:00","2019-01-11","QUE","2018","QUE-2018-03","2019",-93.2450943,32.2435188,0,11,6,1,46,"QUE-2018-03-1-11",1
"664","QUE-2018-03-2019",0.31,-1.03706999954927,2019-01-16 15:00:00,-93.2457123,32.2446213,"4g","Infrequent","m","juv",NA,"15:00","2019-01-16","QUE","2018","QUE-2018-03","2019",-93.2457123,32.2446213,0,16,11,1,46,"QUE-2018-03-1-16",1
"665","QUE-2018-03-2019",0.28,-3.01747013158101,2019-01-21 22:00:00,-93.243866,32.2469521,"4g","Infrequent","m","juv",NA,"22:00","2019-01-21","QUE","2018","QUE-2018-03","2019",-93.243866,32.2469521,0,21,16,1,46,"QUE-2018-03-1-21",1
"666","QUE-2018-03-2019",0.02,1.09300610779683,2019-01-26 09:00:00,-93.245224,32.2446709,"4g","Infrequent","m","juv",NA,"09:00","2019-01-26","QUE","2018","QUE-2018-03","2019",-93.245224,32.2446709,0,26,21,1,46,"QUE-2018-03-1-26",1
"667","QUE-2018-03-2019",1.3,-1.64774960842587,2019-01-31 15:00:00,-93.2451172,32.244545,"4g","Infrequent","m","juv",NA,"15:00","2019-01-31","QUE","2018","QUE-2018-03","2019",-93.2451172,32.244545,0,31,26,1,46,"QUE-2018-03-1-31",1
"668","QUE-2018-03-2019",1.34,-3.10511069147224,2019-02-05 22:00:00,-93.2569199,32.2384262,"4g","Infrequent","m","juv",NA,"22:00","2019-02-05","QUE","2018","QUE-2018-03","2019",-93.2569199,32.2384262,0,36,31,1,46,"QUE-2018-03-1-36",1
"669","QUE-2018-03-2019",0.24,0.504165688023878,2019-02-15 15:00:00,-93.2450714,32.2450829,"4g","Infrequent","m","juv",NA,"15:00","2019-02-15","QUE","2018","QUE-2018-03","2019",-93.2450714,32.2450829,0,46,41,1,46,"QUE-2018-03-1-46",1
"670","QUE-2018-03-2019",0.28,3.05551931687149,2019-02-20 22:00:00,-93.2438889,32.2470016,"4g","Infrequent","m","juv",NA,"22:00","2019-02-20","QUE","2018","QUE-2018-03","2019",-93.2438889,32.2470016,0,51,46,1,46,"QUE-2018-03-1-51",1
"671","QUE-2018-03-2019",809.49,-3.056289274414,2019-02-25 09:00:00,-93.2455063,32.2448502,"4g","Infrequent","m","juv",NA,"09:00","2019-02-25","QUE","2018","QUE-2018-03","2019",-93.2455063,32.2448502,1,56,1,2,11,"QUE-2018-03-2-56",2
"672","QUE-2018-03-2019",0,2.69319082517962,2019-03-02 15:00:00,-88.9332886,38.6333313,"4g","Infrequent","m","juv",NA,"15:00","2019-03-02","QUE","2018","QUE-2018-03","2019",-88.9332886,38.6333313,0,61,6,2,11,"QUE-2018-03-2-61",2
"673","QUE-2018-03-2019",NA,NA,2019-03-07 22:00:00,-88.9333344,38.6333046,"4g","Infrequent","m","juv",NA,"22:00","2019-03-07","QUE","2018","QUE-2018-03","2019",-88.9333344,38.6333046,NA,66,11,2,11,"QUE-2018-03-2-66",2
"2612","QUE-2019-08-2020",0.73,NA,2020-01-06 22:00:00,-79.789505,33.6007309,"4g","Infrequent","m","juv",NA,"22:00","2020-01-06","QUE","2019","QUE-2019-08","2020",-79.789505,33.6007309,0,6,1,1,51,"QUE-2019-08-1-6",1
"2613","QUE-2019-08-2020",0.04,-2.28124420730865,2020-01-11 09:00:00,-79.793396,33.5950203,"4g","Infrequent","m","juv",NA,"09:00","2020-01-11","QUE","2019","QUE-2019-08","2020",-79.793396,33.5950203,0,11,6,1,51,"QUE-2019-08-1-11",1
"2614","QUE-2019-08-2020",0.72,-0.886760981950816,2020-01-16 15:00:00,-79.7935486,33.5953789,"4g","Infrequent","m","juv",NA,"15:00","2020-01-16","QUE","2019","QUE-2019-08","2020",-79.7935486,33.5953789,0,16,11,1,51,"QUE-2019-08-1-16",1
"2615","QUE-2019-08-2020",0.74,3.12532310616921,2020-01-21 22:00:00,-79.7895279,33.6009331,"4g","Infrequent","m","juv",NA,"22:00","2020-01-21","QUE","2019","QUE-2019-08","2020",-79.7895279,33.6009331,0,21,16,1,51,"QUE-2019-08-1-21",1
"2616","QUE-2019-08-2020",0.06,1.76500450110553,2020-01-26 09:00:00,-79.7937546,33.5953026,"4g","Infrequent","m","juv",NA,"09:00","2020-01-26","QUE","2019","QUE-2019-08","2020",-79.7937546,33.5953026,0,26,21,1,51,"QUE-2019-08-1-26",1
"2617","QUE-2019-08-2020",0.65,1.07469507962722,2020-01-31 15:00:00,-79.7931137,33.5950966,"4g","Infrequent","m","juv",NA,"15:00","2020-01-31","QUE","2019","QUE-2019-08","2020",-79.7931137,33.5950966,0,31,26,1,51,"QUE-2019-08-1-31",1
"2618","QUE-2019-08-2020",0.66,-3.07730583775724,2020-02-05 22:00:00,-79.7877884,33.5989113,"4g","Infrequent","m","juv",NA,"22:00","2020-02-05","QUE","2019","QUE-2019-08","2020",-79.7877884,33.5989113,0,36,31,1,51,"QUE-2019-08-1-36",1
"2619","QUE-2019-08-2020",1.1,-2.90998724622886,2020-02-10 09:00:00,-79.7929077,33.594738,"4g","Infrequent","m","juv",NA,"09:00","2020-02-10","QUE","2019","QUE-2019-08","2020",-79.7929077,33.594738,0,41,36,1,51,"QUE-2019-08-1-41",1
"2620","QUE-2019-08-2020",0.19,-0.0548837889277666,2020-02-15 15:00:00,-79.7865372,33.6031113,"4g","Infrequent","m","juv",NA,"15:00","2020-02-15","QUE","2019","QUE-2019-08","2020",-79.7865372,33.6031113,0,46,41,1,51,"QUE-2019-08-1-46",1
"2621","QUE-2019-08-2020",1.28,3.13913616405662,2020-02-20 22:00:00,-79.7853317,33.6045189,"4g","Infrequent","m","juv",NA,"22:00","2020-02-20","QUE","2019","QUE-2019-08","2020",-79.7853317,33.6045189,0,51,46,1,51,"QUE-2019-08-1-51",1
"2622","QUE-2019-08-2020",0.01,-1.12397600733928,2020-02-25 09:00:00,-79.793396,33.59515,"4g","Infrequent","m","juv",NA,"09:00","2020-02-25","QUE","2019","QUE-2019-08","2020",-79.793396,33.59515,0,56,51,1,51,"QUE-2019-08-1-56",2
"2623","QUE-2019-08-2020",482.79,-1.31520123705017,2020-03-01 15:00:00,-79.7935486,33.5951729,"4g","Infrequent","m","juv",NA,"15:00","2020-03-01","QUE","2019","QUE-2019-08","2020",-79.7935486,33.5951729,1,61,1,2,1,"QUE-2019-08-2-61",2
"2624","QUE-2019-08-2020",243.74,0.196033986176,2020-03-06 22:00:00,-80.2219391,37.9323769,"4g","Infrequent","m","juv",NA,"22:00","2020-03-06","QUE","2019","QUE-2019-08","2020",-80.2219391,37.9323769,1,66,1,3,1,"QUE-2019-08-3-66",2
"2625","QUE-2019-08-2020",365.75,-0.893840726883369,2020-03-12 08:00:00,-80.9951096,40.043354,"4g","Infrequent","m","juv",NA,"09:00","2020-03-12","QUE","2019","QUE-2019-08","2020",-80.9951096,40.043354,1,72,1,4,6,"QUE-2019-08-4-72",2
"2626","QUE-2019-08-2020",1.52,2.43961726642527,2020-03-17 14:00:00,-78.4034424,42.6959991,"4g","Infrequent","m","juv",NA,"15:00","2020-03-17","QUE","2019","QUE-2019-08","2020",-78.4034424,42.6959991,0,77,6,4,6,"QUE-2019-08-4-77",2
"2627","QUE-2019-08-2020",342.7,-2.52226085879715,2020-03-22 21:00:00,-78.4214401,42.6926193,"4g","Infrequent","m","juv",NA,"22:00","2020-03-22","QUE","2019","QUE-2019-08","2020",-78.4214401,42.6926193,1,82,1,5,31,"QUE-2019-08-5-82",2
"2628","QUE-2019-08-2020",0.45,0.368035727215302,2020-03-27 08:00:00,-75.6134262,45.0134659,"4g","Infrequent","m","juv",NA,"09:00","2020-03-27","QUE","2019","QUE-2019-08","2020",-75.6134262,45.0134659,0,87,6,5,31,"QUE-2019-08-5-87",2
"2629","QUE-2019-08-2020",0.07,-0.310353599324211,2020-04-01 14:00:00,-75.6115341,45.0173302,"4g","Infrequent","m","juv",NA,"15:00","2020-04-01","QUE","2019","QUE-2019-08","2020",-75.6115341,45.0173302,0,92,11,5,31,"QUE-2019-08-5-92",2
"2630","QUE-2019-08-2020",0.29,1.86759929036426,2020-04-06 21:00:00,-75.6109924,45.0178413,"4g","Infrequent","m","juv",NA,"22:00","2020-04-06","QUE","2019","QUE-2019-08","2020",-75.6109924,45.0178413,0,97,16,5,31,"QUE-2019-08-5-97",2
"2631","QUE-2019-08-2020",0.02,1.40942263552473,2020-04-11 08:00:00,-75.6144791,45.0187378,"4g","Infrequent","m","juv",NA,"09:00","2020-04-11","QUE","2019","QUE-2019-08","2020",-75.6144791,45.0187378,0,102,21,5,31,"QUE-2019-08-5-102",2
"2632","QUE-2019-08-2020",0.52,2.63763143312959,2020-04-16 14:00:00,-75.6145782,45.0186119,"4g","Infrequent","m","juv",NA,"15:00","2020-04-16","QUE","2019","QUE-2019-08","2020",-75.6145782,45.0186119,0,107,26,5,31,"QUE-2019-08-5-107",2
"2633","QUE-2019-08-2020",0.51,3.04187910156898,2020-04-21 21:00:00,-75.609024,45.0210686,"4g","Infrequent","m","juv",NA,"22:00","2020-04-21","QUE","2019","QUE-2019-08","2020",-75.609024,45.0210686,0,112,31,5,31,"QUE-2019-08-5-112",2
"2634","QUE-2019-08-2020",208.46,-2.53517493432456,2020-04-26 08:00:00,-75.6148834,45.0190201,"4g","Infrequent","m","juv",NA,"09:00","2020-04-26","QUE","2019","QUE-2019-08","2020",-75.6148834,45.0190201,1,117,1,6,1,"QUE-2019-08-6-117",2
"2635","QUE-2019-08-2020",310.04,-0.417853481569318,2020-05-01 14:00:00,-74.2941055,46.6515846,"4g","Infrequent","m","juv",NA,"15:00","2020-05-01","QUE","2019","QUE-2019-08","2020",-74.2941055,46.6515846,1,122,1,7,41,"QUE-2019-08-7-122",2
"2636","QUE-2019-08-2020",1.85,0.116377291034103,2020-05-06 21:00:00,-70.9590149,48.2839165,"4g","Infrequent","m","juv",NA,"22:00","2020-05-06","QUE","2019","QUE-2019-08","2020",-70.9590149,48.2839165,0,127,6,7,41,"QUE-2019-08-7-127",2
"2637","QUE-2019-08-2020",0.02,-1.50442034680529,2020-05-11 08:00:00,-70.9409943,48.2954102,"4g","Infrequent","m","juv",NA,"09:00","2020-05-11","QUE","2019","QUE-2019-08","2020",-70.9409943,48.2954102,0,132,11,7,41,"QUE-2019-08-7-132",2
"2638","QUE-2019-08-2020",3.3,-1.06316789827194,2020-05-16 14:00:00,-70.9407883,48.2952843,"4g","Infrequent","m","juv",NA,"15:00","2020-05-16","QUE","2019","QUE-2019-08","2020",-70.9407883,48.2952843,0,137,16,7,41,"QUE-2019-08-7-137",2
"2639","QUE-2019-08-2020",0.11,-1.36477334011231,2020-05-26 08:00:00,-70.9511032,48.2663803,"4g","Infrequent","m","juv",NA,"09:00","2020-05-26","QUE","2019","QUE-2019-08","2020",-70.9511032,48.2663803,0,147,26,7,41,"QUE-2019-08-7-147",3
"2640","QUE-2019-08-2020",2.09,-1.25570994290186,2020-05-31 14:00:00,-70.9525375,48.266407,"4g","Infrequent","m","juv",NA,"15:00","2020-05-31","QUE","2019","QUE-2019-08","2020",-70.9525375,48.266407,0,152,31,7,41,"QUE-2019-08-7-152",3
"2641","QUE-2019-08-2020",0.98,-2.33597407290907,2020-06-05 21:00:00,-70.9605026,48.2844048,"4g","Infrequent","m","juv",NA,"22:00","2020-06-05","QUE","2019","QUE-2019-08","2020",-70.9605026,48.2844048,0,157,36,7,41,"QUE-2019-08-7-157",3
"2642","QUE-2019-08-2020",NA,NA,2020-06-10 08:00:00,-70.9487991,48.2803574,"4g","Infrequent","m","juv",NA,"09:00","2020-06-10","QUE","2019","QUE-2019-08","2020",-70.9487991,48.2803574,NA,162,41,7,41,"QUE-2019-08-7-162",3
"2659","QUE-2019-13-2020",0.09,NA,2020-01-06 22:00:00,-93.7080994,32.9613686,"4g","Infrequent","m","juv",NA,"22:00","2020-01-06","QUE","2019","QUE-2019-13","2020",-93.7080994,32.9613686,0,6,1,1,16,"QUE-2019-13-1-6",1
"2660","QUE-2019-13-2020",14.96,2.69866452415101,2020-01-11 09:00:00,-93.7076874,32.9606285,"4g","Infrequent","m","juv",NA,"09:00","2020-01-11","QUE","2019","QUE-2019-13","2020",-93.7076874,32.9606285,0,11,6,1,16,"QUE-2019-13-1-11",2
"2661","QUE-2019-13-2020",1.68,2.04984224607888,2020-01-16 15:00:00,-93.7070236,33.0954895,"4g","Infrequent","m","juv",NA,"15:00","2020-01-16","QUE","2019","QUE-2019-13","2020",-93.7070236,33.0954895,0,16,11,1,16,"QUE-2019-13-1-16",2
"2662","QUE-2019-13-2020",2.06,1.77508835263742,2020-01-21 22:00:00,-93.7229919,33.0885773,"4g","Infrequent","m","juv",NA,"22:00","2020-01-21","QUE","2019","QUE-2019-13","2020",-93.7229919,33.0885773,0,21,16,1,16,"QUE-2019-13-1-21",2
"2663","QUE-2019-13-2020",186.52,2.84130428738886,2020-01-26 09:00:00,-93.7091217,33.0741119,"4g","Infrequent","m","juv",NA,"09:00","2020-01-26","QUE","2019","QUE-2019-13","2020",-93.7091217,33.0741119,1,26,1,2,26,"QUE-2019-13-2-26",2
"2664","QUE-2019-13-2020",1.85,-1.65654029895174,2020-02-15 15:00:00,-94.4615021,34.6341743,"4g","Infrequent","m","juv",NA,"15:00","2020-02-15","QUE","2019","QUE-2019-13","2020",-94.4615021,34.6341743,0,46,21,2,26,"QUE-2019-13-2-46",2
"2665","QUE-2019-13-2020",0.19,0.595631517248278,2020-02-20 22:00:00,-94.4421997,34.6389885,"4g","Infrequent","m","juv",NA,"22:00","2020-02-20","QUE","2019","QUE-2019-13","2020",-94.4421997,34.6389885,0,51,26,2,26,"QUE-2019-13-2-51",2
"2666","QUE-2019-13-2020",461.08,0.145897767438704,2020-02-25 09:00:00,-94.440918,34.6402931,"4g","Infrequent","m","juv",NA,"09:00","2020-02-25","QUE","2019","QUE-2019-13","2020",-94.440918,34.6402931,1,56,1,3,1,"QUE-2019-13-3-56",2
"2667","QUE-2019-13-2020",71.17,0.394181835581001,2020-03-01 15:00:00,-91.7541733,38.1833076,"4g","Infrequent","m","juv",NA,"15:00","2020-03-01","QUE","2019","QUE-2019-13","2020",-91.7541733,38.1833076,1,61,1,4,12,"QUE-2019-13-4-61",2
"2668","QUE-2019-13-2020",0.03,-3.06304729195822,2020-03-06 22:00:00,-91.6382599,38.8179588,"4g","Infrequent","m","juv",NA,"22:00","2020-03-06","QUE","2019","QUE-2019-13","2020",-91.6382599,38.8179588,0,66,6,4,12,"QUE-2019-13-4-66",2
"2669","QUE-2019-13-2020",NA,NA,2020-03-12 08:00:00,-91.6382828,38.8176765,"4g","Infrequent","m","juv",NA,"09:00","2020-03-12","QUE","2019","QUE-2019-13","2020",-91.6382828,38.8176765,NA,72,12,4,12,"QUE-2019-13-4-72",2
"4602","QUE-2020-17-2021",461.76,NA,2021-01-26 09:00:00,-93.0806885,30.9381752,"4g","Infrequent","m","juv",NA,"09:00","2021-01-26","QUE","2020","QUE-2020-17","2021",-93.0806885,30.9381752,1,26,1,1,16,"QUE-2020-17-1-26",1
"4603","QUE-2020-17-2021",0.36,-0.623581587302813,2021-01-31 15:00:00,-92.8086166,35.0954094,"4g","Infrequent","m","juv",NA,"15:00","2021-01-31","QUE","2020","QUE-2020-17","2021",-92.8086166,35.0954094,0,31,6,1,16,"QUE-2020-17-1-31",1
"4604","QUE-2020-17-2021",0.68,1.82022016890449,2021-02-05 09:00:00,-92.80616,35.0979195,"4g","Infrequent","m","juv",NA,"09:00","2021-02-05","QUE","2020","QUE-2020-17","2021",-92.80616,35.0979195,0,36,11,1,16,"QUE-2020-17-1-36",1
"4605","QUE-2020-17-2021",0.68,-3.12869892729604,2021-02-10 15:00:00,-92.8129883,35.1004791,"4g","Infrequent","m","juv",NA,"15:00","2021-02-10","QUE","2020","QUE-2020-17","2021",-92.8129883,35.1004791,0,41,16,1,16,"QUE-2020-17-1-41",1
"4606","QUE-2020-17-2021",88.64,-1.9872620274259,2021-02-15 09:00:00,-92.8062057,35.0980225,"4g","Infrequent","m","juv",NA,"09:00","2021-02-15","QUE","2020","QUE-2020-17","2021",-92.8062057,35.0980225,1,46,1,2,1,"QUE-2020-17-2-46",2
"4607","QUE-2020-17-2021",307.52,-2.23752231133509,2021-02-20 15:00:00,-93.5198822,34.5576057,"4g","Infrequent","m","juv",NA,"15:00","2021-02-20","QUE","2020","QUE-2020-17","2021",-93.5198822,34.5576057,1,51,1,3,1,"QUE-2020-17-3-51",2
"4608","QUE-2020-17-2021",845.99,-1.05736344587965,2021-03-07 09:00:00,-93.7712479,37.321537,"4g","Infrequent","m","juv",NA,"09:00","2021-03-07","QUE","2020","QUE-2020-17","2021",-93.7712479,37.321537,1,66,1,4,26,"QUE-2020-17-4-66",2
"4609","QUE-2020-17-2021",0.03,-0.67162397519235,2021-03-12 15:00:00,-85.3569183,41.2438927,"4g","Infrequent","m","juv",NA,"15:00","2021-03-12","QUE","2020","QUE-2020-17","2021",-85.3569183,41.2438927,0,71,6,4,26,"QUE-2020-17-4-71",2
"4610","QUE-2020-17-2021",1.59,2.83098484449293,2021-03-17 08:00:00,-85.3565063,41.243866,"4g","Infrequent","m","juv",NA,"09:00","2021-03-17","QUE","2020","QUE-2020-17","2021",-85.3565063,41.243866,0,76,11,4,26,"QUE-2020-17-4-76",2
"4611","QUE-2020-17-2021",0.09,-1.17453986239947,2021-03-22 14:00:00,-85.3740158,41.2493935,"4g","Infrequent","m","juv",NA,"15:00","2021-03-22","QUE","2020","QUE-2020-17","2021",-85.3740158,41.2493935,0,81,16,4,26,"QUE-2020-17-4-81",2
"4612","QUE-2020-17-2021",0.01,0.466151552339171,2021-03-27 08:00:00,-85.3740158,41.2501869,"4g","Infrequent","m","juv",NA,"09:00","2021-03-27","QUE","2020","QUE-2020-17","2021",-85.3740158,41.2501869,0,86,21,4,26,"QUE-2020-17-4-86",2
"4613","QUE-2020-17-2021",0.03,3.06279305361508,2021-04-01 14:00:00,-85.3740692,41.250267,"4g","Infrequent","m","juv",NA,"15:00","2021-04-01","QUE","2020","QUE-2020-17","2021",-85.3740692,41.250267,0,91,26,4,26,"QUE-2020-17-4-91",2
"4614","QUE-2020-17-2021",1193.07,1.85016069558822,2021-04-06 08:00:00,-85.3739166,41.2499847,"4g","Infrequent","m","juv",NA,"09:00","2021-04-06","QUE","2020","QUE-2020-17","2021",-85.3739166,41.2499847,1,96,1,5,1,"QUE-2020-17-5-96",2
"4615","QUE-2020-17-2021",185.23,0.0188513972196501,2021-04-11 14:00:00,-72.9611664,47.2606583,"4g","Infrequent","m","juv",NA,"15:00","2021-04-11","QUE","2020","QUE-2020-17","2021",-72.9611664,47.2606583,1,101,1,6,61,"QUE-2020-17-6-101",2
"4616","QUE-2020-17-2021",0.2,-1.0702732395303,2021-04-16 08:00:00,-71.028595,48.2993011,"4g","Infrequent","m","juv",NA,"09:00","2021-04-16","QUE","2020","QUE-2020-17","2021",-71.028595,48.2993011,0,106,6,6,61,"QUE-2020-17-6-106",3
"4617","QUE-2020-17-2021",0.28,2.36008552652074,2021-04-21 14:00:00,-71.0261383,48.2986374,"4g","Infrequent","m","juv",NA,"15:00","2021-04-21","QUE","2020","QUE-2020-17","2021",-71.0261383,48.2986374,0,111,11,6,61,"QUE-2020-17-6-111",3
"4618","QUE-2020-17-2021",0.03,-1.53451783224124,2021-05-06 08:00:00,-71.0276489,48.3009911,"4g","Infrequent","m","juv",NA,"09:00","2021-05-06","QUE","2020","QUE-2020-17","2021",-71.0276489,48.3009911,0,126,26,6,61,"QUE-2020-17-6-126",3
"4619","QUE-2020-17-2021",0.05,1.99962842523034,2021-05-11 14:00:00,-71.0272369,48.3011208,"4g","Infrequent","m","juv",NA,"15:00","2021-05-11","QUE","2020","QUE-2020-17","2021",-71.0272369,48.3011208,0,131,31,6,61,"QUE-2020-17-6-131",3
"4620","QUE-2020-17-2021",0.02,-2.94727141400066,2021-05-31 14:00:00,-71.0277786,48.3014259,"4g","Infrequent","m","juv",NA,"15:00","2021-05-31","QUE","2020","QUE-2020-17","2021",-71.0277786,48.3014259,0,151,51,6,61,"QUE-2020-17-6-151",3
"4621","QUE-2020-17-2021",0.29,-1.49601779265179,2021-06-05 08:00:00,-71.0275726,48.3013496,"4g","Infrequent","m","juv",NA,"09:00","2021-06-05","QUE","2020","QUE-2020-17","2021",-71.0275726,48.3013496,0,156,56,6,61,"QUE-2020-17-6-156",3
"4622","QUE-2020-17-2021",NA,NA,2021-06-10 14:00:00,-71.0292358,48.2989426,"4g","Infrequent","m","juv",NA,"15:00","2021-06-10","QUE","2020","QUE-2020-17","2021",-71.0292358,48.2989426,NA,161,61,6,61,"QUE-2020-17-6-161",3
"690","RI-2018-06-2019",0.02,NA,2019-01-06 08:00:00,-87.0850677,32.322216,"4g","Frequent","m","ad",NA,"08:00","2019-01-06","RI","2018","RI-2018-06","2019",-87.0850677,32.322216,0,6,1,1,15,"RI-2018-06-1-6",1
"691","RI-2018-06-2019",0.28,-2.56880886940365,2019-01-08 12:00:00,-87.0849686,32.3223686,"4g","Frequent","m","ad",NA,"12:00","2019-01-08","RI","2018","RI-2018-06","2019",-87.0849686,32.3223686,0,8,3,1,15,"RI-2018-06-1-8",1
"692","RI-2018-06-2019",0.38,2.93748999959863,2019-01-10 16:00:00,-87.0847626,32.3198318,"4g","Frequent","m","ad",NA,"16:00","2019-01-10","RI","2018","RI-2018-06","2019",-87.0847626,32.3198318,0,10,5,1,15,"RI-2018-06-1-10",1
"693","RI-2018-06-2019",0.02,-0.556609823709764,2019-01-12 08:00:00,-87.0842209,32.3232117,"4g","Frequent","m","ad",NA,"08:00","2019-01-12","RI","2018","RI-2018-06","2019",-87.0842209,32.3232117,0,12,7,1,15,"RI-2018-06-1-12",1
"694","RI-2018-06-2019",0.03,-2.37490533274884,2019-01-14 12:00:00,-87.0840683,32.3233681,"4g","Frequent","m","ad",NA,"12:00","2019-01-14","RI","2018","RI-2018-06","2019",-87.0840683,32.3233681,0,14,9,1,15,"RI-2018-06-1-14",1
"695","RI-2018-06-2019",0.03,-3.05715506970089,2019-01-16 16:00:00,-87.0840454,32.3231087,"4g","Frequent","m","ad",NA,"16:00","2019-01-16","RI","2018","RI-2018-06","2019",-87.0840454,32.3231087,0,16,11,1,15,"RI-2018-06-1-16",1
"696","RI-2018-06-2019",0.12,2.65831091050349,2019-01-18 08:00:00,-87.0840988,32.323391,"4g","Frequent","m","ad",NA,"08:00","2019-01-18","RI","2018","RI-2018-06","2019",-87.0840988,32.323391,0,18,13,1,15,"RI-2018-06-1-18",1
"697","RI-2018-06-2019",0.02,3.02643130409329,2019-01-20 12:00:00,-87.0845032,32.3223686,"4g","Frequent","m","ad",NA,"12:00","2019-01-20","RI","2018","RI-2018-06","2019",-87.0845032,32.3223686,0,20,15,1,15,"RI-2018-06-1-20",1
"698","RI-2018-06-2019",308.16,0.592981123553438,2019-01-22 16:00:00,-87.084404,32.3225479,"4g","Frequent","m","ad",NA,"16:00","2019-01-22","RI","2018","RI-2018-06","2019",-87.084404,32.3225479,1,22,1,2,9,"RI-2018-06-2-22",2
"699","RI-2018-06-2019",2.45,0.523209354643445,2019-01-24 08:00:00,-87.6017532,35.0669937,"4g","Frequent","m","ad",NA,"08:00","2019-01-24","RI","2018","RI-2018-06","2019",-87.6017532,35.0669937,0,24,3,2,9,"RI-2018-06-2-24",2
"700","RI-2018-06-2019",0.16,-2.04773600078487,2019-01-26 12:00:00,-87.618576,35.084198,"4g","Frequent","m","ad",NA,"12:00","2019-01-26","RI","2018","RI-2018-06","2019",-87.618576,35.084198,0,26,5,2,9,"RI-2018-06-2-26",2
"701","RI-2018-06-2019",0.16,2.99553927752277,2019-01-28 16:00:00,-87.6168823,35.0844803,"4g","Frequent","m","ad",NA,"16:00","2019-01-28","RI","2018","RI-2018-06","2019",-87.6168823,35.0844803,0,28,7,2,9,"RI-2018-06-2-28",2
"702","RI-2018-06-2019",0.1,-3.02470214801139,2019-01-30 08:00:00,-87.6185989,35.084404,"4g","Frequent","m","ad",NA,"08:00","2019-01-30","RI","2018","RI-2018-06","2019",-87.6185989,35.084404,0,30,9,2,9,"RI-2018-06-2-30",2
