event_id,primary_step_state,primary_point_state,nesting_attempt
36380458497,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458498,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458499,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458500,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458501,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458502,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458503,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458505,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458506,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458507,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458508,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458509,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458510,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458511,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458514,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458515,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458516,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458517,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458518,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458519,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458521,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458522,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458523,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458524,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458525,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458526,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458529,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458530,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458532,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458533,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458534,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458535,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36380458536,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292299,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292300,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292301,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292302,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292303,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292304,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292305,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292306,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292307,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292308,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292309,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292310,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292311,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292312,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292313,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292314,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292317,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292318,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292319,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292320,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292321,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292322,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292323,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292324,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292326,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292327,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292328,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292329,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292330,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292331,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292332,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292334,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292335,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292336,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292337,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292338,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292339,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292340,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292341,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292343,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292344,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292345,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292346,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292347,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292348,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292351,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292352,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292353,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292354,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292355,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292356,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292357,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292359,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292360,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292361,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292362,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292363,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292364,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292365,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292367,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292368,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292369,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292370,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292371,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292372,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292373,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292375,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292376,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292377,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292378,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292379,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292380,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292381,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292382,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292383,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292384,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292385,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292386,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292387,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292388,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292390,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292391,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292392,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292393,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292394,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292395,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292396,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292397,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292398,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292399,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292400,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292401,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292403,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292404,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292405,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292406,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292407,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292408,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292409,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292411,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292412,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292413,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292414,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292415,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292417,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292418,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292420,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292421,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292422,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292423,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
36595292425,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
